Order_id,Order_date,Customer_id,Region,Product,Cost,Sales,Profit,Year,Month
106,2023-11-22,2897.0,South,Tablet,790.22,903.42,113.19999999999993,2023,11
107,2023-03-12,8183.0,North,Headphones,398.89,741.68,342.78999999999996,2023,3
108,2023-06-08,5930.0,West,Keyboard,174.45,216.03,41.58000000000001,2023,6
109,2023-02-23,6713.0,East,Tablet,876.32,1195.12,318.79999999999984,2023,2
110,2023-11-27,4660.0,South,Monitor,146.56,372.11,225.55,2023,11
112,2023-05-04,5009.0,South,Headphones,629.47,773.07,143.60000000000002,2023,5
113,2023-08-14,7609.0,North,Phone,179.56,605.44,425.88000000000005,2023,8
114,2023-12-26,2983.0,North,Laptop,392.65,715.05,322.4,2023,12
115,2023-01-11,4745.0,North,Keyboard,577.49,781.74,204.25,2023,1
118,2023-01-16,7490.0,South,Laptop,383.25,772.88,389.63,2023,1
119,2023-08-22,7353.0,North,Headphones,614.79,919.08,304.2900000000001,2023,8
121,2023-03-16,3677.0,West,Headphones,135.62,467.94,332.32,2023,3
123,2023-10-27,5251.0,East,Tablet,268.1,757.78,489.67999999999995,2023,10
124,2023-01-17,7499.0,East,Phone,933.67,1076.63,142.96000000000015,2023,1
125,2023-04-29,5908.0,North,Monitor,281.39,428.58,147.19,2023,4
126,2023-03-28,3982.0,West,Monitor,163.39,491.63,328.24,2023,3
127,2023-03-25,6599.0,North,Phone,707.15,1062.62,355.4699999999999,2023,3
128,2023-03-16,9554.0,West,Monitor,476.41,826.28,349.86999999999995,2023,3
130,2023-10-10,8370.0,East,Phone,592.4,811.15,218.75,2023,10
131,2023-10-26,8158.0,North,Monitor,464.1,940.18,476.0799999999999,2023,10
132,2023-04-13,3043.0,North,Monitor,922.89,957.78,34.889999999999986,2023,4
133,2023-02-13,5879.0,West,Keyboard,116.87,530.44,413.57000000000005,2023,2
134,2023-06-14,4913.0,North,Phone,518.63,887.87,369.24,2023,6
135,2023-09-04,4940.0,West,Keyboard,751.2,1142.98,391.78,2023,9
138,2023-10-02,7626.0,North,Monitor,192.67,611.11,418.44000000000005,2023,10
140,2023-08-01,4459.0,North,Headphones,214.58,423.39,208.80999999999997,2023,8
144,2023-10-22,4156.0,East,Tablet,886.45,1273.5,387.04999999999995,2023,10
146,2023-06-24,3228.0,West,Laptop,975.74,1202.69,226.95000000000005,2023,6
147,2023-02-26,4134.0,West,Headphones,903.49,962.86,59.370000000000005,2023,2
148,2023-10-03,1276.0,North,Monitor,307.33,322.51,15.180000000000007,2023,10
150,2023-06-19,5404.0,North,Keyboard,375.45,660.56,285.10999999999996,2023,6
151,2023-05-16,7141.0,South,Monitor,155.23,396.94,241.71,2023,5
152,2023-12-03,3517.0,South,Laptop,529.24,859.32,330.08000000000004,2023,12
154,2023-08-17,2113.0,South,Keyboard,406.08,753.88,347.8,2023,8
155,2023-06-28,8813.0,North,Laptop,497.37,761.33,263.96000000000004,2023,6
156,2023-05-18,2865.0,East,Headphones,156.87,389.12,232.25,2023,5
157,2023-09-27,6379.0,North,Monitor,108.7,575.6,466.90000000000003,2023,9
158,2023-11-25,8605.0,North,Phone,531.51,800.42,268.90999999999997,2023,11
160,2023-05-10,1042.0,North,Tablet,452.21,790.48,338.27000000000004,2023,5
162,2023-05-06,5610.0,North,Monitor,455.1,938.8,483.69999999999993,2023,5
165,2023-10-10,8915.0,South,Phone,725.18,981.92,256.74,2023,10
166,2023-07-06,9717.0,North,Laptop,222.13,580.79,358.65999999999997,2023,7
167,2023-02-28,6532.0,North,Laptop,634.79,1003.46,368.6700000000001,2023,2
168,2023-04-11,1447.0,West,Laptop,262.74,393.4,130.65999999999997,2023,4
170,2023-01-12,6657.0,South,Tablet,640.74,963.37,322.63,2023,1
171,2023-07-22,3053.0,South,Headphones,959.36,1179.1,219.7399999999999,2023,7
172,2023-01-02,7653.0,North,Headphones,515.2,760.71,245.51,2023,1
173,2023-05-23,7536.0,East,Headphones,259.91,498.87,238.95999999999998,2023,5
174,2023-09-18,6837.0,West,Headphones,733.96,1054.14,320.18000000000006,2023,9
175,2023-07-03,8659.0,East,Tablet,235.53,252.72,17.189999999999998,2023,7
178,2023-02-28,5822.0,North,Laptop,353.07,724.36,371.29,2023,2
179,2023-07-22,1953.0,South,Keyboard,456.8,509.29,52.49000000000001,2023,7
180,2023-04-11,6472.0,North,Monitor,921.6,1206.56,284.9599999999999,2023,4
182,2023-10-07,1077.0,North,Keyboard,841.52,978.16,136.64,2023,10
183,2023-05-01,6559.0,East,Laptop,949.07,1337.89,388.82000000000005,2023,5
184,2023-10-21,5451.0,East,Phone,689.17,1130.09,440.91999999999996,2023,10
185,2023-12-20,5727.0,North,Laptop,300.39,634.19,333.80000000000007,2023,12
191,2023-03-31,5577.0,South,Keyboard,691.73,997.28,305.54999999999995,2023,3
192,2023-11-18,3433.0,West,Laptop,118.32,358.74,240.42000000000002,2023,11
193,2023-05-04,3742.0,West,Laptop,685.39,829.62,144.23000000000002,2023,5
194,2023-10-20,5134.0,North,Laptop,776.11,1112.67,336.56000000000006,2023,10
195,2023-01-17,3409.0,East,Phone,446.62,604.09,157.47000000000003,2023,1
196,2023-06-13,6425.0,West,Keyboard,188.83,257.92,69.09,2023,6
197,2023-06-18,2633.0,East,Headphones,909.5,1187.36,277.8599999999999,2023,6
198,2023-01-15,2484.0,South,Phone,785.07,1196.18,411.11,2023,1
199,2023-12-16,4418.0,North,Keyboard,217.1,360.18,143.08,2023,12
200,2023-07-25,3862.0,East,Headphones,561.7,664.35,102.64999999999998,2023,7
201,2023-08-24,1287.0,West,Laptop,218.33,247.79,29.45999999999998,2023,8
202,2023-11-16,9520.0,West,Monitor,596.36,1058.31,461.94999999999993,2023,11
205,2023-04-29,1414.0,North,Keyboard,545.07,803.44,258.37,2023,4
206,2023-05-19,8063.0,North,Headphones,397.64,583.16,185.51999999999998,2023,5
207,2023-05-08,2769.0,South,Laptop,399.1,878.75,479.65,2023,5
208,2023-01-18,5521.0,West,Monitor,469.07,730.12,261.05,2023,1
212,2023-01-31,7451.0,South,Laptop,343.62,464.71,121.08999999999997,2023,1
213,2023-02-17,3125.0,South,Headphones,630.98,1085.25,454.27,2023,2
214,2023-01-16,9669.0,East,Laptop,820.6,952.89,132.28999999999996,2023,1
215,2023-07-29,6392.0,North,Tablet,619.33,873.42,254.08999999999992,2023,7
216,2023-03-21,3235.0,West,Phone,450.24,521.82,71.58000000000004,2023,3
217,2023-09-09,5881.0,West,Keyboard,303.6,314.69,11.089999999999975,2023,9
221,2023-04-13,6920.0,East,Laptop,836.19,931.85,95.65999999999997,2023,4
222,2023-04-30,9513.0,South,Phone,883.13,1007.59,124.46000000000004,2023,4
223,2023-08-31,6161.0,East,Tablet,167.37,591.24,423.87,2023,8
224,2023-07-20,2617.0,West,Tablet,464.46,652.02,187.56,2023,7
225,2023-11-23,3235.0,East,Keyboard,789.55,918.37,128.82000000000005,2023,11
226,2023-01-26,1617.0,North,Monitor,565.05,971.94,406.8900000000001,2023,1
227,2023-05-16,8653.0,South,Keyboard,395.79,842.7,446.91,2023,5
228,2023-06-10,4145.0,West,Tablet,647.01,1115.39,468.3800000000001,2023,6
229,2023-07-12,4859.0,West,Monitor,301.53,770.35,468.82000000000005,2023,7
230,2023-03-17,8371.0,West,Laptop,685.92,1037.12,351.19999999999993,2023,3
231,2023-12-07,3627.0,South,Laptop,609.53,1025.24,415.71000000000004,2023,12
232,2023-05-10,9676.0,South,Monitor,255.31,752.56,497.24999999999994,2023,5
233,2023-09-27,5779.0,South,Monitor,448.71,591.35,142.64000000000004,2023,9
235,2023-03-11,4478.0,South,Laptop,398.78,818.61,419.83000000000004,2023,3
237,2023-03-10,9603.0,South,Headphones,141.27,374.17,232.9,2023,3
239,2023-09-06,2380.0,North,Headphones,535.2,847.93,312.7299999999999,2023,9
240,2023-11-14,2049.0,North,Laptop,699.2,730.98,31.779999999999973,2023,11
241,2023-07-27,1428.0,North,Tablet,997.82,1018.69,20.870000000000005,2023,7
243,2023-11-08,1371.0,South,Headphones,587.77,834.51,246.74,2023,11
244,2023-04-24,5370.0,South,Laptop,754.13,824.72,70.59000000000003,2023,4
246,2023-05-04,4674.0,East,Keyboard,634.68,666.05,31.370000000000005,2023,5
247,2023-01-18,7477.0,South,Headphones,247.48,570.33,322.85,2023,1
249,2023-10-11,7438.0,West,Laptop,575.88,805.88,230.0,2023,10
250,2023-08-03,8539.0,West,Tablet,847.57,1284.59,437.01999999999987,2023,8
251,2023-08-11,1118.0,East,Keyboard,928.57,1387.42,458.85,2023,8
252,2023-08-09,3424.0,East,Headphones,204.37,425.63,221.26,2023,8
253,2023-06-13,6354.0,North,Tablet,174.22,210.5,36.28,2023,6
254,2023-02-05,3006.0,West,Headphones,184.55,654.86,470.31,2023,2
255,2023-03-08,2758.0,East,Monitor,227.02,279.35,52.33000000000001,2023,3
256,2023-07-18,3455.0,South,Tablet,969.58,1217.78,248.19999999999993,2023,7
257,2023-02-09,1251.0,East,Monitor,431.74,730.21,298.47,2023,2
258,2023-12-14,7092.0,West,Keyboard,392.57,604.72,212.15000000000003,2023,12
259,2023-11-17,9951.0,North,Keyboard,946.49,1225.54,279.04999999999995,2023,11
260,2023-01-14,7755.0,North,Keyboard,170.53,246.85,76.32,2023,1
261,2023-10-12,3745.0,West,Tablet,661.44,925.96,264.52,2023,10
262,2023-11-14,5954.0,West,Tablet,924.07,1183.68,259.61,2023,11
263,2023-10-10,2795.0,South,Phone,640.51,1111.84,471.3299999999999,2023,10
264,2023-10-19,5911.0,North,Tablet,349.22,489.77,140.54999999999995,2023,10
266,2023-03-16,8381.0,North,Headphones,389.93,686.26,296.33,2023,3
267,2023-02-03,8793.0,North,Keyboard,487.16,706.64,219.47999999999996,2023,2
268,2023-12-03,8457.0,South,Headphones,654.2,1013.4,359.19999999999993,2023,12
270,2023-03-02,1551.0,East,Tablet,995.53,1443.17,447.6400000000001,2023,3
271,2023-12-20,1935.0,North,Phone,661.39,1106.31,444.91999999999996,2023,12
272,2023-05-28,1199.0,West,Headphones,927.61,1293.84,366.2299999999999,2023,5
274,2023-07-16,5929.0,South,Tablet,582.34,604.36,22.019999999999982,2023,7
275,2023-09-04,6986.0,South,Headphones,806.86,964.35,157.49,2023,9
277,2023-05-09,4780.0,West,Phone,763.59,1150.1,386.5099999999999,2023,5
278,2023-03-20,7270.0,East,Laptop,915.39,1365.53,450.14,2023,3
279,2023-05-30,4362.0,North,Phone,516.9,948.28,431.38,2023,5
280,2023-04-08,1904.0,West,Keyboard,241.99,596.73,354.74,2023,4
281,2023-09-29,1982.0,North,Laptop,655.82,922.79,266.9699999999999,2023,9
282,2023-08-30,1626.0,South,Keyboard,927.15,1373.36,446.2099999999999,2023,8
284,2023-11-23,1452.0,West,Laptop,809.76,932.28,122.51999999999998,2023,11
285,2023-10-28,9565.0,North,Headphones,846.31,1130.63,284.32000000000016,2023,10
286,2023-08-17,1102.0,East,Tablet,904.49,1336.87,432.3799999999999,2023,8
290,2023-06-05,9610.0,West,Headphones,876.12,1369.86,493.7399999999999,2023,6
292,2023-11-19,3548.0,East,Phone,773.67,905.3,131.63,2023,11
293,2023-01-11,2255.0,South,Headphones,974.63,1070.81,96.17999999999995,2023,1
295,2023-04-27,9347.0,South,Phone,750.54,801.59,51.05000000000007,2023,4
296,2023-11-10,3477.0,East,Tablet,672.85,985.94,313.09000000000003,2023,11
297,2023-10-23,8181.0,East,Keyboard,710.45,896.89,186.43999999999994,2023,10
298,2023-04-11,2037.0,West,Keyboard,505.9,734.94,229.04000000000008,2023,4
299,2023-09-04,2406.0,East,Tablet,697.81,1118.39,420.58000000000015,2023,9
301,2023-11-28,9286.0,East,Tablet,655.47,1078.28,422.80999999999995,2023,11
302,2023-12-28,6650.0,South,Keyboard,231.08,569.48,338.4,2023,12
303,2023-04-26,4533.0,West,Headphones,897.06,1217.34,320.28,2023,4
304,2023-07-02,2852.0,West,Keyboard,302.03,713.66,411.63,2023,7
305,2023-04-30,3356.0,North,Phone,591.39,701.13,109.74000000000001,2023,4
306,2023-09-10,6442.0,East,Phone,823.0,1120.66,297.6600000000001,2023,9
307,2023-04-13,1618.0,South,Keyboard,318.85,625.65,306.79999999999995,2023,4
308,2023-02-18,8438.0,South,Monitor,687.68,1105.98,418.30000000000007,2023,2
309,2023-07-17,7579.0,East,Phone,586.71,973.45,386.74,2023,7
310,2023-05-23,7885.0,West,Laptop,729.81,925.13,195.32000000000005,2023,5
311,2023-07-29,3754.0,East,Phone,928.97,1343.16,414.19000000000005,2023,7
313,2023-12-17,1899.0,South,Phone,807.29,1078.14,270.85000000000014,2023,12
314,2023-01-29,1246.0,South,Tablet,310.05,620.0,309.95,2023,1
315,2023-08-08,8603.0,South,Keyboard,147.23,206.83,59.60000000000002,2023,8
316,2023-01-04,8442.0,North,Keyboard,372.55,653.13,280.58,2023,1
320,2023-03-17,1903.0,West,Laptop,475.83,663.07,187.24000000000007,2023,3
323,2023-02-16,7137.0,West,Monitor,503.21,903.93,400.71999999999997,2023,2
324,2023-04-01,6500.0,West,Phone,136.11,501.32,365.21,2023,4
325,2023-10-04,7815.0,South,Headphones,301.97,360.69,58.71999999999997,2023,10
326,2023-05-09,3274.0,North,Laptop,766.87,859.77,92.89999999999998,2023,5
327,2023-10-17,8546.0,East,Tablet,285.17,309.99,24.819999999999993,2023,10
329,2023-06-15,3731.0,East,Monitor,767.71,1121.97,354.26,2023,6
330,2023-11-09,9947.0,North,Headphones,765.36,993.92,228.55999999999995,2023,11
332,2023-02-07,9423.0,South,Tablet,490.05,578.05,87.99999999999994,2023,2
333,2023-10-13,5948.0,North,Monitor,201.73,481.58,279.85,2023,10
334,2023-09-09,7195.0,West,Keyboard,400.84,639.04,238.2,2023,9
336,2023-03-24,2419.0,South,Headphones,665.19,996.41,331.2199999999999,2023,3
337,2023-06-26,9861.0,West,Monitor,507.5,891.48,383.98,2023,6
338,2023-12-12,8478.0,East,Keyboard,467.61,950.53,482.91999999999996,2023,12
340,2023-08-06,6015.0,West,Laptop,547.32,741.2,193.88,2023,8
342,2023-03-03,1595.0,West,Monitor,807.12,1122.88,315.7600000000001,2023,3
344,2023-12-22,4956.0,West,Monitor,769.02,950.41,181.39,2023,12
345,2023-11-05,8444.0,East,Tablet,198.59,602.92,404.3299999999999,2023,11
346,2023-04-09,6568.0,North,Headphones,962.85,1290.5,327.65,2023,4
347,2023-05-03,3390.0,North,Monitor,340.36,756.78,416.41999999999996,2023,5
352,2023-09-15,9171.0,West,Phone,723.81,1111.99,388.18000000000006,2023,9
353,2023-03-15,3327.0,West,Phone,511.65,637.87,126.22000000000003,2023,3
356,2023-03-23,6157.0,North,Monitor,699.09,943.35,244.26,2023,3
357,2023-06-14,8735.0,North,Laptop,208.0,590.88,382.88,2023,6
358,2023-04-01,3037.0,North,Monitor,896.78,1059.17,162.3900000000001,2023,4
360,2023-10-04,4345.0,East,Phone,680.11,900.55,220.43999999999994,2023,10
361,2023-07-16,8017.0,East,Laptop,642.4,741.52,99.12,2023,7
363,2023-08-20,6732.0,North,Laptop,504.75,606.24,101.49000000000001,2023,8
364,2023-07-10,5184.0,West,Laptop,382.27,394.74,12.470000000000027,2023,7
366,2023-02-18,6391.0,West,Keyboard,875.3,1333.3,458.0,2023,2
367,2023-01-31,4698.0,South,Tablet,957.11,1364.75,407.64,2023,1
368,2023-06-08,3909.0,North,Tablet,929.35,1211.66,282.31000000000006,2023,6
369,2023-03-28,2368.0,West,Keyboard,800.45,850.8,50.34999999999991,2023,3
370,2023-07-13,4779.0,North,Tablet,106.16,168.5,62.34,2023,7
371,2023-09-29,5193.0,North,Tablet,920.92,1046.55,125.63,2023,9
372,2023-10-05,1280.0,North,Keyboard,351.28,555.83,204.55000000000007,2023,10
373,2023-05-08,9737.0,West,Phone,891.09,967.74,76.64999999999998,2023,5
375,2023-08-07,9183.0,East,Tablet,208.46,272.36,63.900000000000006,2023,8
376,2023-01-07,7849.0,West,Keyboard,639.66,859.11,219.45000000000005,2023,1
377,2023-05-29,9926.0,East,Phone,769.64,818.59,48.950000000000045,2023,5
379,2023-05-27,3212.0,South,Phone,328.2,772.57,444.37000000000006,2023,5
380,2023-12-12,8126.0,North,Phone,245.2,723.33,478.13000000000005,2023,12
382,2023-08-03,9284.0,East,Tablet,986.25,1041.13,54.88000000000011,2023,8
385,2023-08-31,2349.0,North,Headphones,605.71,1067.29,461.5799999999999,2023,8
386,2023-07-24,8453.0,West,Phone,891.09,1383.71,492.62,2023,7
389,2023-06-16,4294.0,East,Headphones,669.29,1016.77,347.48,2023,6
390,2023-09-30,5944.0,East,Monitor,389.18,830.01,440.83,2023,9
392,2023-10-08,8074.0,North,Headphones,492.83,792.88,300.05,2023,10
395,2023-01-27,6550.0,West,Monitor,804.86,1135.63,330.7700000000001,2023,1
397,2023-12-02,1032.0,West,Headphones,159.68,242.34,82.66,2023,12
398,2023-06-23,6763.0,East,Laptop,648.36,848.19,199.83000000000004,2023,6
399,2023-01-08,5040.0,East,Laptop,371.76,490.74,118.98000000000002,2023,1
401,2023-03-13,6317.0,West,Headphones,644.93,926.19,281.2600000000001,2023,3
402,2023-02-10,8808.0,South,Monitor,863.55,1100.64,237.09000000000015,2023,2
403,2023-06-23,1195.0,North,Monitor,903.71,1047.18,143.47000000000003,2023,6
404,2023-05-30,2417.0,North,Laptop,339.07,375.21,36.139999999999986,2023,5
405,2023-01-12,5930.0,East,Tablet,336.18,702.2,366.02000000000004,2023,1
408,2023-08-25,4912.0,South,Tablet,389.24,836.86,447.62,2023,8
409,2023-09-02,9371.0,West,Phone,843.85,1102.0,258.15,2023,9
410,2023-03-02,8465.0,North,Laptop,437.17,668.16,230.98999999999995,2023,3
411,2023-04-11,9917.0,North,Keyboard,724.54,1210.9,486.3600000000001,2023,4
412,2023-10-07,8188.0,North,Monitor,717.61,1144.59,426.9799999999999,2023,10
413,2023-09-02,9982.0,East,Monitor,395.62,816.34,420.72,2023,9
415,2023-12-01,9357.0,North,Keyboard,801.35,1100.09,298.7399999999999,2023,12
416,2023-12-19,3120.0,North,Phone,584.48,664.81,80.32999999999993,2023,12
420,2023-05-10,8769.0,North,Keyboard,228.77,324.41,95.64000000000001,2023,5
421,2023-01-08,1989.0,South,Laptop,830.83,851.99,21.159999999999968,2023,1
422,2023-01-14,2191.0,West,Phone,683.7,876.39,192.68999999999994,2023,1
424,2023-02-13,5839.0,South,Phone,909.29,934.9,25.610000000000014,2023,2
426,2023-01-16,2410.0,East,Monitor,496.06,558.92,62.85999999999996,2023,1
427,2023-03-29,1538.0,East,Monitor,806.82,1176.28,369.4599999999999,2023,3
429,2023-10-15,2521.0,East,Monitor,951.88,1433.7,481.82000000000005,2023,10
430,2023-12-24,3637.0,South,Monitor,732.33,818.66,86.32999999999993,2023,12
431,2023-07-19,6422.0,South,Phone,466.64,780.24,313.6,2023,7
432,2023-03-09,6592.0,South,Tablet,351.99,462.49,110.5,2023,3
433,2023-08-26,2800.0,East,Monitor,758.73,1035.93,277.20000000000005,2023,8
435,2023-09-22,5976.0,North,Phone,926.28,1305.12,378.8399999999999,2023,9
436,2023-01-31,3434.0,South,Monitor,927.98,1379.79,451.80999999999995,2023,1
437,2023-05-11,9740.0,South,Headphones,718.67,891.03,172.36,2023,5
438,2023-01-18,4804.0,West,Keyboard,199.21,308.61,109.4,2023,1
439,2023-09-25,7605.0,West,Tablet,387.48,785.3,397.81999999999994,2023,9
440,2023-01-20,2711.0,South,Headphones,298.95,654.85,355.90000000000003,2023,1
441,2023-06-27,6650.0,North,Keyboard,928.7,947.04,18.339999999999918,2023,6
442,2023-06-16,7059.0,North,Headphones,607.91,873.16,265.25,2023,6
445,2023-04-17,8005.0,West,Headphones,916.05,1363.79,447.74,2023,4
447,2023-06-08,3953.0,West,Keyboard,871.96,1051.82,179.8599999999999,2023,6
448,2023-04-15,5489.0,West,Laptop,976.38,1401.7,425.32000000000005,2023,4
450,2023-04-26,1512.0,North,Keyboard,166.49,301.41,134.92000000000002,2023,4
451,2023-01-31,6052.0,South,Tablet,791.64,996.37,204.73000000000002,2023,1
453,2023-02-08,6737.0,East,Phone,520.55,893.72,373.1700000000001,2023,2
454,2023-04-14,3297.0,North,Phone,607.23,718.52,111.28999999999996,2023,4
455,2023-06-10,7548.0,West,Keyboard,446.01,642.51,196.5,2023,6
456,2023-03-22,7018.0,South,Tablet,458.98,838.36,379.38,2023,3
458,2023-06-23,7271.0,South,Headphones,712.41,882.81,170.39999999999998,2023,6
459,2023-01-12,3986.0,South,Keyboard,186.64,520.02,333.38,2023,1
461,2023-10-20,6315.0,South,Laptop,452.32,721.54,269.21999999999997,2023,10
462,2023-01-29,3753.0,East,Tablet,621.6,1022.04,400.43999999999994,2023,1
463,2023-06-03,4644.0,West,Phone,294.93,745.62,450.69,2023,6
464,2023-07-23,4371.0,South,Monitor,127.32,365.22,237.90000000000003,2023,7
465,2023-06-19,1952.0,South,Laptop,820.6,900.48,79.88,2023,6
467,2023-07-07,3341.0,East,Monitor,968.61,1284.25,315.64,2023,7
468,2023-08-29,4771.0,East,Laptop,608.22,827.83,219.61,2023,8
469,2023-09-09,4595.0,South,Keyboard,886.89,1344.55,457.65999999999997,2023,9
470,2023-12-17,7699.0,East,Tablet,306.75,569.56,262.80999999999995,2023,12
471,2023-03-04,1372.0,North,Keyboard,839.33,938.57,99.24000000000001,2023,3
472,2023-07-18,2631.0,East,Laptop,986.3,1136.21,149.91000000000008,2023,7
473,2023-07-23,1216.0,West,Phone,677.15,953.63,276.48,2023,7
474,2023-01-14,2491.0,East,Tablet,242.46,321.8,79.34,2023,1
475,2023-10-25,1857.0,North,Phone,407.36,449.29,41.93000000000001,2023,10
476,2023-08-28,3722.0,North,Laptop,344.25,693.52,349.27,2023,8
477,2023-07-02,7375.0,West,Phone,713.37,1156.48,443.11,2023,7
479,2023-12-19,2918.0,North,Headphones,804.01,1288.7,484.69000000000005,2023,12
